 1150. -449.1796264648
 1200. -416.0054626465
 1300. -369.1258850098
 1400. -339.1964416504
 1500. -319.5016479492
 1600. -306.0943603516
 1700. -296.5993347168
 1800.  -289.559753418
 1900. -284.0684509277
 2000. -279.5566101074
 2100. -275.7274169922
 2200. -272.4517822266
 2300. -269.6311414763
 2400. -267.1943972073
 2500. -265.0777587891
 2600. -263.2234267554
 2700. -261.5975662973
 2800.   -260.17233377
 2900.  -258.919885529
 3000. -257.8123779297
 3100.  -256.824792801
 3200. -255.9434138665
 3300. -255.1573503235
 3400. -254.4557113694
 3500. -253.8276062012
 3600. -253.2629641746
 3700. -252.7549952778
 3800. -252.2977296576
 3900. -251.8851974605
 4000.  -251.511428833
 4100. -251.1711160215
 4200.  -250.861599671
 4300. -250.5808825261
 4400. -250.3269673317
 4500. -250.0978568322
 4600. -249.8915537726
 4700. -249.7060608973
 4800. -249.5393809512
 4900.  -249.389516679
 5000. -249.2544708252
 5100. -249.1323653245
 5200. -249.0217988707
 5300. -248.9214893474
 5400. -248.8301546384
 5500. -248.7465126274
 5600. -248.6692811979
 5700. -248.5971782337
 5800. -248.5289216185
 5900. -248.4632292359
 6000. -248.3988189697
 6100. -248.3344087035
 6200. -248.2687163209
 6300. -248.2004597057
 6400. -248.1283567415
 6500.  -248.051125312
 6600.  -247.967483301
